"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00284339","JERSEY CITY, NJ US","1983-04-28","0.0","26.1","13.9","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-04-29","0.0","25.0","15.6","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-04-30","0.0","22.2","13.3","13.3"
"USC00284339","JERSEY CITY, NJ US","1983-05-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1983-05-02","0.0","20.6","15.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-05-03",,,,
"USC00284339","JERSEY CITY, NJ US","1983-05-04",,"20.0","11.7","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-05-05","0.0","20.0","10.0","13.3"
"USC00284339","JERSEY CITY, NJ US","1983-05-06","0.0","18.9","7.8","12.2"
"USC00284339","JERSEY CITY, NJ US","1983-05-07","0.0","17.2","8.9","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-05-08","1.3","19.4","8.9","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-05-09","0.0","15.6","5.6","6.7"
"USC00284339","JERSEY CITY, NJ US","1983-05-10","0.0","16.7","4.4","8.9"
"USC00284339","JERSEY CITY, NJ US","1983-05-11","0.0","15.0","4.4","10.0"
"USC00284339","JERSEY CITY, NJ US","1983-05-12","0.0","16.1","6.7","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-05-13","0.0","23.9","7.8","15.0"
"USC00284339","JERSEY CITY, NJ US","1983-05-14","0.0","18.9","11.1","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-05-15","2.5","20.6","11.1","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-05-16","16.8","14.4","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1983-05-17","0.0","17.2","3.3","8.9"
"USC00284339","JERSEY CITY, NJ US","1983-05-18","0.0","14.4","4.4","11.7"
"USC00284339","JERSEY CITY, NJ US","1983-05-19","2.5","15.0","11.1","11.7"
"USC00284339","JERSEY CITY, NJ US","1983-05-20","3.0","10.6","18.9",
"USC00284339","JERSEY CITY, NJ US","1983-05-21","8.4","20.0","14.4","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-05-22","10.2","20.6","12.8","12.8"
"USC00284339","JERSEY CITY, NJ US","1983-05-23","0.0","22.8","14.4","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-05-24","0.0","22.2","12.2","12.2"
"USC00284339","JERSEY CITY, NJ US","1983-05-25","0.0","19.4","10.0","14.4"
"USC00284339","JERSEY CITY, NJ US","1983-05-26","10.7","15.6","12.2","13.3"
"USC00284339","JERSEY CITY, NJ US","1983-05-27","0.0","13.9","12.2","10.0"
"USC00284339","JERSEY CITY, NJ US","1983-05-28","0.0","18.9","7.8","13.9"
"USC00284339","JERSEY CITY, NJ US","1983-05-29","8.1","16.7","12.2",
"USC00284339","JERSEY CITY, NJ US","1983-05-30","29.5","20.0","14.4","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-05-31","0.0","20.0",,
"USC00284339","JERSEY CITY, NJ US","1983-06-01","0.0","23.3","12.2","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-06-02","0.0","25.6","12.2","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-06-03","6.6","22.2","15.6","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-06-04","7.4","23.9","14.4","20.0"
"USC00284339","JERSEY CITY, NJ US","1983-06-05","0.0","26.1","15.6","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-06-06","0.0","24.4","17.2","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-06-07","0.0","26.7","16.7","22.2"
"USC00284339","JERSEY CITY, NJ US","1983-06-08","0.0","26.7","16.7","18.3"
"USC00284339","JERSEY CITY, NJ US","1983-06-09","0.0","18.9","12.2","14.4"
"USC00284339","JERSEY CITY, NJ US","1983-06-10","0.0","21.1","10.0","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-06-11",,,,
"USC00284339","JERSEY CITY, NJ US","1983-06-12","0.0","32.2","20.0","28.9"
"USC00284339","JERSEY CITY, NJ US","1983-06-13","0.0","34.4","21.1","28.3"
"USC00284339","JERSEY CITY, NJ US","1983-06-14","0.0","29.4","22.2","24.4"
"USC00284339","JERSEY CITY, NJ US","1983-06-15","0.0","30.0","21.1","26.7"
"USC00284339","JERSEY CITY, NJ US","1983-06-16","0.0","30.0","21.1","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-06-17","0.0","23.9","18.3","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-06-18","0.0","26.7","18.9","22.2"
"USC00284339","JERSEY CITY, NJ US","1983-06-19","6.4","28.9","20.0","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-06-20","3.8","23.9","20.0","20.0"
"USC00284339","JERSEY CITY, NJ US","1983-06-21","1.3","25.0","18.9","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-06-22","0.0","27.8","16.7","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-06-23","0.0","30.6","17.8","24.4"
"USC00284339","JERSEY CITY, NJ US","1983-06-24","0.0","33.9","19.4","25.0"
"USC00284339","JERSEY CITY, NJ US","1983-06-25","0.0","28.3","20.0","20.6"
"USC00284339","JERSEY CITY, NJ US","1983-06-26","0.0","24.4","16.1","23.3"
"USC00284339","JERSEY CITY, NJ US","1983-06-27","0.0","34.4","21.1","30.0"
"USC00284339","JERSEY CITY, NJ US","1983-06-28","27.4","29.4","15.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-06-29","0.0","25.6","14.4","20.6"
"USC00284339","JERSEY CITY, NJ US","1983-06-30","0.0","25.6","15.6","19.4"
"USC00284339","JERSEY CITY, NJ US","1983-07-01","0.0","25.6","17.8","23.3"
"USC00284339","JERSEY CITY, NJ US","1983-07-02","0.0","33.3","21.1","27.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-03","0.0","32.2","24.4","26.7"
"USC00284339","JERSEY CITY, NJ US","1983-07-04","0.0","32.2","25.6","25.6"
"USC00284339","JERSEY CITY, NJ US","1983-07-05","0.0","31.7","22.2","22.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-06","0.0","27.8","18.9","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-07-07","0.0","27.8","16.7","20.6"
"USC00284339","JERSEY CITY, NJ US","1983-07-08","0.0","30.0","16.7","25.6"
"USC00284339","JERSEY CITY, NJ US","1983-07-09","0.0","30.0","21.1","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-07-10","0.0","27.8","15.6","22.2"
"USC00284339","JERSEY CITY, NJ US","1983-07-11","0.0","27.8","15.6","25.0"
"USC00284339","JERSEY CITY, NJ US","1983-07-12","0.0","33.3","21.1","30.0"
"USC00284339","JERSEY CITY, NJ US","1983-07-13","0.0","33.3","24.4","24.4"
"USC00284339","JERSEY CITY, NJ US","1983-07-14","0.0","34.4","21.1","27.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-15","6.4","36.7","23.3","26.7"
"USC00284339","JERSEY CITY, NJ US","1983-07-16","0.0","36.1","24.4","27.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-17","0.0","32.2","23.3","27.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-18","10.2","35.0","24.4","29.4"
"USC00284339","JERSEY CITY, NJ US","1983-07-19","6.1","30.0","21.1","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-07-20","0.0","32.2","21.1","27.2"
"USC00284339","JERSEY CITY, NJ US","1983-07-21","37.1","33.9","22.8","22.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-22","0.0","30.0","16.7","22.2"
"USC00284339","JERSEY CITY, NJ US","1983-07-23","0.0","31.1","18.9","25.6"
"USC00284339","JERSEY CITY, NJ US","1983-07-24","12.2","24.4","17.8","20.0"
"USC00284339","JERSEY CITY, NJ US","1983-07-25","20.3","27.8","17.8","22.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-26","0.0","30.6","18.9","25.0"
"USC00284339","JERSEY CITY, NJ US","1983-07-27","0.0","27.8","18.9","22.8"
"USC00284339","JERSEY CITY, NJ US","1983-07-28","0.0","29.4","21.1","25.6"
"USC00284339","JERSEY CITY, NJ US","1983-07-29","0.0","32.2","22.2","24.4"
"USC00284339","JERSEY CITY, NJ US","1983-07-30","3.3","32.2","24.4",
"USC00284339","JERSEY CITY, NJ US","1983-07-31","0.0","30.0","23.3","25.0"
"USC00284339","JERSEY CITY, NJ US","1983-09-01","0.0","28.9","18.9","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-09-02","0.0","27.2","18.9","22.2"
"USC00284339","JERSEY CITY, NJ US","1983-09-03","0.0","30.6","18.9","23.3"
"USC00284339","JERSEY CITY, NJ US","1983-09-04","0.0","30.0","17.8","24.4"
"USC00284339","JERSEY CITY, NJ US","1983-09-05","0.0","31.1","22.2","26.7"
"USC00284339","JERSEY CITY, NJ US","1983-09-06","0.0","34.4","24.4","27.8"
"USC00284339","JERSEY CITY, NJ US","1983-09-07","0.0","33.3","23.3","23.3"
"USC00284339","JERSEY CITY, NJ US","1983-09-08","0.0","28.9","18.3","22.2"
"USC00284339","JERSEY CITY, NJ US","1983-09-09","0.0","28.3","17.8","23.3"
"USC00284339","JERSEY CITY, NJ US","1983-09-10","0.0","36.7","20.0","30.0"
"USC00284339","JERSEY CITY, NJ US","1983-09-11","0.0","35.6","24.4","28.9"
"USC00284339","JERSEY CITY, NJ US","1983-09-12","10.7","28.3","20.0","20.0"
"USC00284339","JERSEY CITY, NJ US","1983-09-13","0.0","20.0","16.7","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-09-14","0.0","21.1","15.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-09-15","0.0","23.3","10.0","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-09-16","0.0","20.0","11.1","18.9"
"USC00284339","JERSEY CITY, NJ US","1983-09-17","1.3","23.9","17.8","17.8"
"USC00284339","JERSEY CITY, NJ US","1983-09-18","0.0","25.6","14.4","21.1"
"USC00284339","JERSEY CITY, NJ US","1983-09-19","0.0","33.9","18.9","26.7"
"USC00284339","JERSEY CITY, NJ US","1983-09-20","0.0","33.3","22.2","25.0"
"USC00284339","JERSEY CITY, NJ US","1983-09-21","27.9","25.6","15.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-09-22","1.0","23.9","12.2","12.2"
"USC00284339","JERSEY CITY, NJ US","1983-09-23","0.0","16.7","8.9","10.0"
"USC00284339","JERSEY CITY, NJ US","1983-09-24","0.0","18.9","7.8","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-09-25","0.0","18.3","8.3","12.2"
"USC00284339","JERSEY CITY, NJ US","1983-09-26","0.0","20.6","10.0","16.7"
"USC00284339","JERSEY CITY, NJ US","1983-09-27","0.0","26.1","11.1","19.4"
"USC00284339","JERSEY CITY, NJ US","1983-09-28","0.0","21.7","14.4","16.1"
"USC00284339","JERSEY CITY, NJ US","1983-09-29","0.0","21.1","10.0","15.6"
"USC00284339","JERSEY CITY, NJ US","1983-09-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1983-11-01","0.0","13.3","2.2","6.7"
"USC00284339","JERSEY CITY, NJ US","1983-11-02","0.0","15.6","3.9","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-11-03","1.8","13.9","8.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1983-11-04","0.8","8.3","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1983-11-05","0.0","8.9","0.0","4.4"
"USC00284339","JERSEY CITY, NJ US","1983-11-06","0.0","10.0","0.6","5.6"
"USC00284339","JERSEY CITY, NJ US","1983-11-07","0.0","14.4","5.6","8.9"
"USC00284339","JERSEY CITY, NJ US","1983-11-08","0.0","15.0","4.4","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-11-09","0.0","18.9","6.7","10.6"
"USC00284339","JERSEY CITY, NJ US","1983-11-10","20.3","13.3","8.9","11.1"
"USC00284339","JERSEY CITY, NJ US","1983-11-11","2.5","15.0","7.8","7.8"
"USC00284339","JERSEY CITY, NJ US","1983-11-12","0.8","7.2","1.7","1.7"
"USC00284339","JERSEY CITY, NJ US","1983-11-13","0.0","7.2","-0.6","1.1"
"USC00284339","JERSEY CITY, NJ US","1983-11-14","0.0","7.8","1.1","5.6"
"USC00284339","JERSEY CITY, NJ US","1983-11-15","21.3","8.9","5.6","8.9"
"USC00284339","JERSEY CITY, NJ US","1983-11-16","5.6","13.3","5.6","5.6"
"USC00284339","JERSEY CITY, NJ US","1983-11-17","0.0","7.2","2.2","3.3"
"USC00284339","JERSEY CITY, NJ US","1983-11-18","0.0","10.0","1.1","6.1"
"USC00284339","JERSEY CITY, NJ US","1983-11-19","0.3","12.2","6.1","9.4"
"USC00284339","JERSEY CITY, NJ US","1983-11-20","0.0","14.4","9.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1983-11-21","15.0","17.2","11.1","12.2"
"USC00284339","JERSEY CITY, NJ US","1983-11-22","0.0","17.8","8.3","12.2"
"USC00284339","JERSEY CITY, NJ US","1983-11-23","0.8","11.1","6.7","9.4"
"USC00284339","JERSEY CITY, NJ US","1983-11-24","8.4","14.4","8.3","13.9"
"USC00284339","JERSEY CITY, NJ US","1983-11-25","23.4","13.9","0.6","2.8"
"USC00284339","JERSEY CITY, NJ US","1983-11-26","0.0","10.6","2.2","8.3"
"USC00284339","JERSEY CITY, NJ US","1983-11-27","0.0","11.1","6.1","6.7"
"USC00284339","JERSEY CITY, NJ US","1983-11-28","12.4","8.9","2.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1983-11-29","0.3","11.1","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1983-11-30","0.0","7.8","1.1","3.9"
"USC00284339","JERSEY CITY, NJ US","1983-12-01","0.0","6.1","0.6","0.6"
"USC00284339","JERSEY CITY, NJ US","1983-12-02","8.9","3.3","-2.2","1.7"
"USC00284339","JERSEY CITY, NJ US","1983-12-03","12.2","5.6","0.0","2.8"
"USC00284339","JERSEY CITY, NJ US","1983-12-04","37.6","6.7","1.1","2.2"
"USC00284339","JERSEY CITY, NJ US","1983-12-05","0.0","9.4","1.1","6.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-06","8.4","12.2","5.0","10.0"
"USC00284339","JERSEY CITY, NJ US","1983-12-07","0.0","8.9","0.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1983-12-08","0.0","3.3","0.0","1.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-09","0.0","6.1","0.6","6.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-10","0.0","11.1","5.0","3.3"
"USC00284339","JERSEY CITY, NJ US","1983-12-11","0.0","3.9","0.6","1.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-12","1.3","14.4","1.1","14.4"
"USC00284339","JERSEY CITY, NJ US","1983-12-13","45.2","13.3","8.3","10.0"
"USC00284339","JERSEY CITY, NJ US","1983-12-14","5.1","10.0","7.8","10.0"
"USC00284339","JERSEY CITY, NJ US","1983-12-15","0.3","11.1","9.4","9.4"
"USC00284339","JERSEY CITY, NJ US","1983-12-16","0.0","9.4","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1983-12-17","0.0","3.9","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-18","0.0","0.6","-3.9","0.0"
"USC00284339","JERSEY CITY, NJ US","1983-12-19","0.0","0.0","-7.8","-7.8"
"USC00284339","JERSEY CITY, NJ US","1983-12-20","0.0","-5.6","-11.1","-11.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-21","0.0","-1.1","-13.3","-1.1"
"USC00284339","JERSEY CITY, NJ US","1983-12-22","48.0","10.6","-1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1983-12-23","0.3","2.8","-5.0","-3.3"
"USC00284339","JERSEY CITY, NJ US","1983-12-24","0.5","-6.7","-13.3","-13.3"
"USC00284339","JERSEY CITY, NJ US","1983-12-25","0.0","-11.7","-17.8","-15.0"
"USC00284339","JERSEY CITY, NJ US","1983-12-26",,"-9.4","-17.2","-12.2"
"USC00284339","JERSEY CITY, NJ US","1983-12-27","0.0","-3.3","-12.2","-3.9"
"USC00284339","JERSEY CITY, NJ US","1983-12-28","26.2","12.2","-4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1983-12-29","0.0","3.9","-3.3","-3.3"
"USC00284339","JERSEY CITY, NJ US","1983-12-30","0.0","-3.9","-7.8","-7.8"
"USC00284339","JERSEY CITY, NJ US","1983-12-31","0.0","-0.6","-11.1","-5.6"
"USC00284339","JERSEY CITY, NJ US","1984-01-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1984-01-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1984-01-03","0.0","1.1","-2.2","1.1"
"USC00284339","JERSEY CITY, NJ US","1984-01-04","0.3","2.8","-1.7","2.2"
"USC00284339","JERSEY CITY, NJ US","1984-01-05","0.0","6.1","2.2","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-01-06","0.0","5.0","1.7","2.2"
"USC00284339","JERSEY CITY, NJ US","1984-01-07","0.0","3.3","-5.6","-5.6"
"USC00284339","JERSEY CITY, NJ US","1984-01-08","0.0","-2.2","-8.9","-6.7"
"USC00284339","JERSEY CITY, NJ US","1984-01-09","0.0","1.7","-4.4","-0.6"
"USC00284339","JERSEY CITY, NJ US","1984-01-10","6.4","6.7","-2.8","-2.8"
"USC00284339","JERSEY CITY, NJ US","1984-01-11","5.3","-2.2","-11.1","-11.1"
"USC00284339","JERSEY CITY, NJ US","1984-01-12","0.0","-6.1","-11.7","-11.7"
"USC00284339","JERSEY CITY, NJ US","1984-01-13","0.0","-3.3","-11.7","-3.9"
"USC00284339","JERSEY CITY, NJ US","1984-01-14","0.5",,,
"USC00284339","JERSEY CITY, NJ US","1984-01-15","0.0","-1.7","-10.0","-10.0"
"USC00284339","JERSEY CITY, NJ US","1984-01-16","0.5","-5.6","-12.8","-6.7"
"USC00284339","JERSEY CITY, NJ US","1984-01-17","0.0","-1.7","-8.9","-1.7"
"USC00284339","JERSEY CITY, NJ US","1984-01-18","6.9","-1.7","-3.3","-2.8"
"USC00284339","JERSEY CITY, NJ US","1984-01-19","4.3","-1.1","-11.1","-11.1"
"USC00284339","JERSEY CITY, NJ US","1984-01-20","0.0","-8.9","-13.3","-10.6"
"USC00284339","JERSEY CITY, NJ US","1984-01-21","0.0","-8.9","-16.7","-13.3"
"USC00284339","JERSEY CITY, NJ US","1984-01-22","0.0","-5.6","-15.6","-8.9"
"USC00284339","JERSEY CITY, NJ US","1984-01-23","0.0","-0.6","-12.2","-1.1"
"USC00284339","JERSEY CITY, NJ US","1984-01-24","11.7","5.0","-1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-01-25","0.0","7.2","1.1","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-01-26","0.0","9.4","1.1","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-01-27","0.0","10.0","1.1","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-01-28","0.0","0.6","-3.3","-1.7"
"USC00284339","JERSEY CITY, NJ US","1984-01-29","0.8","0.0","-2.8","-2.8"
"USC00284339","JERSEY CITY, NJ US","1984-01-30","1.0","2.2","-3.3","0.0"
"USC00284339","JERSEY CITY, NJ US","1984-01-31","0.3","3.3","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-01","0.0","-2.2","-10.0","-7.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-02","0.0","4.4","-10.0","0.6"
"USC00284339","JERSEY CITY, NJ US","1984-02-03","1.8","8.3","1.7","3.9"
"USC00284339","JERSEY CITY, NJ US","1984-02-04","2.5","10.0","2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-05","1.3","3.3","-1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1984-02-06","0.0","5.0","-2.2","-2.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-07","0.0","-1.1","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-08","0.0","-0.6","-8.9","-3.9"
"USC00284339","JERSEY CITY, NJ US","1984-02-09","0.0","4.4","-4.4","0.0"
"USC00284339","JERSEY CITY, NJ US","1984-02-10","0.0","6.1","-1.1","5.0"
"USC00284339","JERSEY CITY, NJ US","1984-02-11","5.6","10.6","4.4","8.3"
"USC00284339","JERSEY CITY, NJ US","1984-02-12","0.0","11.1","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-02-13","0.0","5.6","0.0","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-02-14","0.5","12.8","2.2","10.0"
"USC00284339","JERSEY CITY, NJ US","1984-02-15","31.2","13.3","8.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1984-02-16","1.0","7.8","5.6","6.1"
"USC00284339","JERSEY CITY, NJ US","1984-02-17","0.0","7.2","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1984-02-18","0.3","10.6","2.2","6.1"
"USC00284339","JERSEY CITY, NJ US","1984-02-19","2.0","5.6","1.7","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-02-20","0.0","11.1","4.4","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-02-21","0.0","7.8","1.1","2.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-22","0.0","10.0","0.0","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-02-23","18.8","10.0","2.2","6.1"
"USC00284339","JERSEY CITY, NJ US","1984-02-24","6.4","16.1","5.6","11.7"
"USC00284339","JERSEY CITY, NJ US","1984-02-25","1.8","11.1","3.9","3.9"
"USC00284339","JERSEY CITY, NJ US","1984-02-26","0.0","3.3","-2.2","-2.2"
"USC00284339","JERSEY CITY, NJ US","1984-02-27","15.2","2.2","-4.4","1.1"
"USC00284339","JERSEY CITY, NJ US","1984-02-28","6.6","5.6","0.0","5.6"
"USC00284339","JERSEY CITY, NJ US","1984-02-29","0.0","5.6","-4.4","-4.4"
"USC00284339","JERSEY CITY, NJ US","1984-03-01","0.0","-1.7","-7.2","-5.0"
"USC00284339","JERSEY CITY, NJ US","1984-03-02","0.0","1.1","-6.7","-3.3"
"USC00284339","JERSEY CITY, NJ US","1984-03-03","0.0","1.1","-5.6","-3.3"
"USC00284339","JERSEY CITY, NJ US","1984-03-04","0.0","3.3","-6.7","-1.1"
"USC00284339","JERSEY CITY, NJ US","1984-03-05","12.4","4.4","-1.1","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-03-06","0.8","6.7","1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1984-03-07","0.0","2.8","-5.6","-5.6"
"USC00284339","JERSEY CITY, NJ US","1984-03-08","2.3","-2.8","-10.0","-5.6"
"USC00284339","JERSEY CITY, NJ US","1984-03-09","5.1","-2.2","-8.3","-8.3"
"USC00284339","JERSEY CITY, NJ US","1984-03-10","0.0","-2.8","-12.2","-5.6"
"USC00284339","JERSEY CITY, NJ US","1984-03-11","0.0","3.3","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1984-03-12","0.0","-2.2","-11.1","-3.9"
"USC00284339","JERSEY CITY, NJ US","1984-03-13","9.7","0.0","-6.7","0.0"
"USC00284339","JERSEY CITY, NJ US","1984-03-14","2.3","5.0","-1.1","-0.6"
"USC00284339","JERSEY CITY, NJ US","1984-03-15","0.0","10.0","-4.4","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-03-16","0.8","8.9","1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-03-17","0.0","5.6","0.0","0.0"
"USC00284339","JERSEY CITY, NJ US","1984-03-18","0.0","6.7","-1.1","2.2"
"USC00284339","JERSEY CITY, NJ US","1984-03-19","0.0","9.4","0.0","3.9"
"USC00284339","JERSEY CITY, NJ US","1984-03-20","0.5","13.9","3.3","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-03-21","1.3","9.4","3.3","7.2"
"USC00284339","JERSEY CITY, NJ US","1984-03-22","0.0","10.6","4.4","5.6"
"USC00284339","JERSEY CITY, NJ US","1984-03-23","0.0","6.7","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1984-03-24","0.0","10.0","-1.1","5.6"
"USC00284339","JERSEY CITY, NJ US","1984-03-25","1.8","5.0","3.3","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-03-26","0.0","11.1","1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-03-27","0.0","9.4","0.0","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-03-28","17.5","5.0","-1.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1984-03-29","7.6","1.1","-0.6","1.1"
"USC00284339","JERSEY CITY, NJ US","1984-03-30","0.8","5.0","-1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1984-03-31","0.5","11.1","0.0","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-04-01","0.0","12.8","2.2","6.7"
"USC00284339","JERSEY CITY, NJ US","1984-04-02","0.0","14.4","2.2","7.8"
"USC00284339","JERSEY CITY, NJ US","1984-04-03","0.0","15.6","6.7","7.8"
"USC00284339","JERSEY CITY, NJ US","1984-04-04","33.5","10.0","6.1","10.0"
"USC00284339","JERSEY CITY, NJ US","1984-04-05","38.6","13.3","8.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1984-04-06","0.0","12.2","6.7","6.7"
"USC00284339","JERSEY CITY, NJ US","1984-04-07","0.0","10.0","2.8","2.8"
"USC00284339","JERSEY CITY, NJ US","1984-04-08","0.0","12.2","2.2","3.3"
"USC00284339","JERSEY CITY, NJ US","1984-04-09","0.0","12.2","1.1","3.9"
"USC00284339","JERSEY CITY, NJ US","1984-04-10","0.0","12.2","2.2","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-04-11","0.0","16.1","3.3","6.1"
"USC00284339","JERSEY CITY, NJ US","1984-04-12","0.0","15.6","4.4","8.9"
"USC00284339","JERSEY CITY, NJ US","1984-04-13","0.0","11.1","6.7","6.7"
"USC00284339","JERSEY CITY, NJ US","1984-04-14","15.0","6.7","4.4","5.6"
"USC00284339","JERSEY CITY, NJ US","1984-04-15","17.5","8.3","5.6","8.3"
"USC00284339","JERSEY CITY, NJ US","1984-04-16","13.5","12.2","5.6","8.3"
"USC00284339","JERSEY CITY, NJ US","1984-04-17","0.8","14.4","8.3","10.0"
"USC00284339","JERSEY CITY, NJ US","1984-04-18","0.3","16.1","8.9","10.0"
"USC00284339","JERSEY CITY, NJ US","1984-04-19","0.0","10.0","5.6","5.6"
"USC00284339","JERSEY CITY, NJ US","1984-04-20","0.0","14.4","5.6","8.9"
"USC00284339","JERSEY CITY, NJ US","1984-04-21","0.0","15.6","5.0","5.0"
"USC00284339","JERSEY CITY, NJ US","1984-04-22","0.0","8.9","2.2","4.4"
"USC00284339","JERSEY CITY, NJ US","1984-04-23","7.6","7.2","3.3","7.2"
"USC00284339","JERSEY CITY, NJ US","1984-04-24","0.3","11.1","7.2","7.2"
"USC00284339","JERSEY CITY, NJ US","1984-04-25","0.0","13.3","7.2","10.0"
"USC00284339","JERSEY CITY, NJ US","1984-04-26","0.0","20.6","8.9","12.8"
